date,open,high,low,close,volume,symbol
2020-03-03,58.65,60.01,55.39,55.98,5420660.0,WDC
2020-03-04,57.39,58.33,55.8,58.19,5143228.0,WDC
2020-03-05,55.93,58.61,55.83,56.76,4487424.0,WDC
2020-03-06,54.1,56.13,52.42,53.78,6009218.0,WDC
2020-03-09,48.61,49.7,46.37,46.45,6745233.0,WDC
2020-03-10,49.02,49.55,45.48,49.0,7446980.0,WDC
2020-03-11,46.87,47.01,43.24,44.19,7664497.0,WDC
2020-03-12,39.69,42.1,35.86,38.16,9630491.0,WDC
2020-03-13,41.86,42.18,37.43,40.87,8374995.0,WDC
2020-03-16,34.39,36.82,32.18,32.32,8872803.0,WDC
2020-03-17,33.28,36.05,30.05,33.1,10273483.0,WDC
2020-03-18,30.1,31.05,26.99,28.24,8865246.0,WDC
2020-03-19,28.25,31.58,26.45,30.39,6842358.0,WDC
2020-03-20,31.4,33.88,30.05,30.1,9268984.0,WDC
2020-03-23,31.14,34.05,29.25,33.42,10503799.0,WDC
2020-03-24,36.64,40.4,35.66,39.52,10365317.0,WDC
2020-03-25,39.85,44.46,37.99,40.68,9430265.0,WDC
2020-03-26,42.54,45.24,41.75,43.34,8749423.0,WDC
2020-03-27,41.41,42.73,39.62,41.3,6539313.0,WDC
2020-03-30,41.8,43.63,40.87,42.56,5753302.0,WDC
2020-03-31,42.15,43.18,40.12,40.67,6806333.0,WDC
2020-04-01,38.75,40.33,36.96,37.72,6616612.0,WDC
2020-04-02,38.11,40.24,36.98,37.95,5425091.0,WDC
2020-04-03,38.16,38.93,37.05,37.76,3423070.0,WDC
2020-04-06,40.19,43.23,40.19,42.86,6465827.0,WDC
2020-04-07,45.1,46.73,42.21,42.41,7256582.0,WDC
2020-04-08,43.31,45.47,43.06,44.89,4974349.0,WDC
2020-04-09,46.26,47.71,43.13,44.6,6497568.0,WDC
2020-04-13,43.82,44.36,42.36,43.31,5688647.0,WDC
2020-04-14,44.31,45.45,43.75,44.32,5780532.0,WDC
2020-04-15,42.7,43.14,41.35,42.2,5064074.0,WDC
2020-04-16,42.34,42.55,39.95,40.63,6075270.0,WDC
2020-04-17,42.69,42.71,41.21,41.87,5856718.0,WDC
2020-04-20,41.13,41.13,39.04,39.1,7781381.0,WDC
2020-04-21,38.11,38.54,37.24,37.38,6168118.0,WDC
2020-04-22,38.76,39.91,38.45,39.48,4630055.0,WDC
2020-04-23,39.61,40.18,38.56,38.94,5167476.0,WDC
2020-04-24,39.22,40.46,38.59,40.24,4207982.0,WDC
2020-04-27,40.84,42.8,40.76,42.64,4864794.0,WDC
2020-04-28,43.87,44.59,42.86,44.25,6040273.0,WDC
2020-04-29,45.55,48.38,44.84,47.28,8785571.0,WDC
2020-04-30,46.7,46.77,44.76,45.63,9258643.0,WDC
2020-05-01,40.05,40.99,37.97,40.03,25139144.0,WDC
2020-05-04,39.5,40.18,38.4,39.22,8890750.0,WDC
2020-05-05,40.07,41.5,39.69,39.89,6205869.0,WDC
2020-05-06,40.33,41.29,39.84,40.18,3930238.0,WDC
2020-05-07,40.98,41.63,40.61,41.4,4434134.0,WDC
2020-05-08,42.2,43.85,42.17,43.75,4858854.0,WDC
2020-05-11,42.88,42.88,41.4,41.94,5175044.0,WDC
2020-05-12,42.49,42.6,40.52,40.53,5158876.0,WDC
2020-05-13,40.35,40.52,38.39,38.8,6359138.0,WDC
2020-05-14,38.16,39.95,37.2,39.89,5743852.0,WDC
2020-05-15,38.59,39.36,38.16,38.76,5521652.0,WDC
2020-05-18,40.36,42.07,40.25,41.93,6081976.0,WDC
2020-05-19,41.85,42.5,41.06,41.29,4186730.0,WDC
2020-05-20,42.65,43.8,41.94,42.53,5737875.0,WDC
2020-05-21,42.26,42.9,41.5,42.24,4297123.0,WDC
2020-05-22,42.43,42.44,41.46,41.97,3430267.0,WDC
2020-05-26,43.91,45.34,43.42,44.62,5612611.0,WDC
2020-05-27,45.05,45.86,42.71,45.56,8902094.0,WDC
2020-05-28,45.01,45.11,43.03,43.17,4323522.0,WDC
2020-05-29,43.27,44.09,42.31,43.92,5368133.0,WDC
2020-06-01,42.95,43.33,42.33,42.63,4661098.0,WDC
2020-06-02,42.71,43.6,42.43,43.55,4428754.0,WDC
2020-06-03,44.6,45.36,44.24,44.99,4904008.0,WDC
2020-06-04,44.55,46.23,44.02,45.53,6973048.0,WDC
2020-06-05,47.74,49.43,46.96,48.01,7708150.0,WDC
2020-06-08,49.0,49.07,47.11,48.08,5376699.0,WDC
2020-06-09,46.94,47.67,46.43,47.38,4124048.0,WDC
2020-06-10,47.43,47.55,45.89,46.4,4894544.0,WDC
2020-06-11,44.17,44.22,41.88,41.9,8163905.0,WDC
2020-06-12,43.49,44.22,41.32,42.5,5663438.0,WDC
2020-06-15,41.01,42.73,40.32,42.48,5784502.0,WDC
2020-06-16,44.71,45.66,43.18,44.02,5665738.0,WDC
2020-06-17,44.42,44.42,43.06,43.26,3987571.0,WDC
2020-06-18,42.83,43.07,42.02,42.37,3975921.0,WDC
2020-06-19,42.97,44.57,42.75,43.94,14270585.0,WDC
2020-06-22,45.06,45.09,43.3,44.66,5926742.0,WDC
2020-06-23,44.91,45.04,42.85,43.06,5662818.0,WDC
2020-06-24,42.94,42.97,41.48,41.8,5723337.0,WDC
2020-06-25,41.44,42.24,40.92,42.12,4205321.0,WDC
2020-06-26,41.92,42.02,40.26,40.42,5741264.0,WDC
2020-06-29,40.64,41.77,40.15,41.54,3729060.0,WDC
2020-06-30,42.77,43.86,42.37,43.7,6924848.0,WDC
2020-07-01,43.56,43.68,41.6,42.0,6047562.0,WDC
2020-07-02,42.57,42.94,41.74,41.99,3900242.0,WDC
2020-07-06,42.82,43.3,42.1,42.5,4343903.0,WDC
2020-07-07,41.95,42.39,41.05,41.27,4684557.0,WDC
2020-07-08,41.48,42.35,41.14,42.35,3724716.0,WDC
2020-07-09,42.37,42.55,40.96,41.87,3716193.0,WDC
2020-07-10,41.67,42.04,41.01,41.86,3259777.0,WDC
2020-07-13,42.25,42.68,41.38,41.4,4530304.0,WDC
2020-07-14,40.93,41.73,40.12,41.6,3878549.0,WDC
2020-07-15,42.54,43.73,42.23,43.62,4840671.0,WDC
2020-07-16,43.05,43.81,42.74,43.35,3271221.0,WDC
2020-07-17,43.7,43.7,42.59,42.96,2285364.0,WDC
2020-07-20,42.65,43.42,42.32,43.13,3092703.0,WDC
2020-07-21,43.51,44.51,43.36,43.72,4118193.0,WDC
2020-07-22,43.65,43.79,43.03,43.51,3254885.0,WDC
2020-07-23,43.49,46.94,43.47,45.71,11060838.0,WDC
2020-07-24,44.91,45.0,42.26,42.4,8032813.0,WDC
2020-07-27,42.79,43.31,42.1,43.28,3958238.0,WDC
2020-07-28,42.95,43.38,42.32,42.4,3130970.0,WDC
2020-07-29,41.64,42.5,41.39,41.97,5388698.0,WDC
2020-07-30,41.44,42.36,40.94,42.31,3518323.0,WDC
2020-07-31,42.46,42.69,41.58,42.65,3884499.0,WDC
2020-08-03,42.7,43.54,41.96,43.45,4065199.0,WDC
2020-08-04,42.98,44.33,42.92,44.31,3705400.0,WDC
2020-08-05,44.57,44.91,43.61,44.02,6667662.0,WDC
2020-08-06,38.65,38.76,36.45,36.85,33840386.0,WDC
2020-08-07,36.94,37.45,36.05,36.55,10250035.0,WDC
2020-08-10,36.75,37.33,36.27,36.91,7860907.0,WDC
2020-08-11,37.06,37.68,36.43,36.53,6146691.0,WDC
2020-08-12,36.86,36.87,36.06,36.32,6282319.0,WDC
2020-08-13,35.95,36.14,35.18,35.29,8348437.0,WDC
2020-08-14,35.25,35.62,34.97,35.29,4911389.0,WDC
2020-08-17,35.46,35.6,35.01,35.15,3314935.0,WDC
2020-08-18,35.21,35.21,34.12,34.26,6237590.0,WDC
2020-08-19,34.45,34.82,33.89,34.0,5148368.0,WDC
2020-08-20,33.35,33.92,33.15,33.65,4880406.0,WDC
2020-08-21,33.26,33.48,33.08,33.26,5072780.0,WDC
2020-08-24,33.51,34.18,33.28,34.09,5653514.0,WDC
2020-08-25,34.35,34.99,33.76,33.86,4871448.0,WDC
2020-08-26,34.16,34.16,33.59,33.85,4202346.0,WDC
2020-08-27,34.14,34.89,33.43,34.79,6727872.0,WDC
2020-08-28,35.01,37.41,34.91,37.39,11744283.0,WDC
2020-08-31,37.23,38.08,36.71,37.97,9257805.0,WDC
2020-09-01,37.6,37.89,36.38,36.89,5965388.0,WDC
2020-09-02,37.24,38.81,37.23,38.41,7418189.0,WDC
2020-09-03,38.11,38.36,36.25,37.26,7364717.0,WDC
2020-09-04,37.24,37.93,36.64,37.71,7504894.0,WDC
2020-09-08,36.58,37.07,35.96,36.0,5720266.0,WDC
2020-09-09,36.23,36.4,35.18,36.1,5987493.0,WDC
2020-09-10,36.35,36.74,35.59,35.8,5181046.0,WDC
2020-09-11,36.05,37.36,35.81,36.92,6350171.0,WDC
2020-09-14,37.55,38.55,37.55,38.49,6047201.0,WDC
2020-09-15,38.64,38.64,37.13,37.34,4986474.0,WDC
2020-09-16,37.64,38.94,37.56,38.34,6011343.0,WDC
2020-09-17,37.34,38.26,36.95,37.83,4082494.0,WDC
2020-09-18,37.89,37.94,36.24,36.76,6720228.0,WDC
2020-09-21,35.97,36.02,35.12,35.64,4837610.0,WDC
2020-09-22,35.94,36.17,35.54,36.02,3351434.0,WDC
2020-09-23,38.22,40.67,38.11,38.47,13628613.0,WDC
2020-09-24,38.0,38.19,36.96,37.08,5381953.0,WDC
2020-09-25,36.93,38.06,36.5,38.02,3851626.0,WDC
2020-09-28,38.4,38.79,37.95,38.17,5223753.0,WDC
2020-09-29,38.0,39.6,38.0,38.87,6681799.0,WDC
2020-09-30,37.33,37.57,36.02,36.1,14137993.0,WDC
2020-10-01,36.36,36.58,35.64,35.88,7795541.0,WDC
2020-10-02,35.05,36.13,34.84,35.51,5366568.0,WDC
2020-10-05,35.78,36.49,35.75,36.12,5200353.0,WDC
2020-10-06,36.18,36.67,35.72,35.81,4740294.0,WDC
2020-10-07,36.54,37.37,36.26,37.1,5259611.0,WDC
2020-10-08,37.53,38.37,37.44,38.25,4612982.0,WDC
2020-10-09,38.89,39.1,37.52,37.67,4724386.0,WDC
2020-10-12,37.63,38.01,37.15,37.87,5258784.0,WDC
2020-10-13,38.01,38.54,37.29,37.4,4253997.0,WDC
2020-10-14,37.65,37.89,37.18,37.28,3482488.0,WDC
2020-10-15,36.71,37.58,36.39,37.55,3676308.0,WDC
2020-10-16,37.64,38.46,37.13,37.49,17427812.0,WDC
2020-10-19,37.8,41.51,37.59,40.47,17145050.0,WDC
2020-10-20,40.45,41.39,40.35,40.96,7437669.0,WDC
2020-10-21,41.33,42.07,41.24,41.61,6871254.0,WDC
2020-10-22,41.64,43.32,41.2,42.49,6104819.0,WDC
2020-10-23,42.06,42.29,40.86,41.27,6695990.0,WDC
2020-10-26,40.89,41.02,39.39,40.05,4886861.0,WDC
2020-10-27,39.88,40.31,39.55,39.87,4004552.0,WDC
2020-10-28,38.18,39.15,38.15,38.36,5631707.0,WDC
2020-10-29,37.6,38.27,36.93,37.66,6438434.0,WDC
2020-10-30,37.53,37.79,36.52,37.28,5068947.0,WDC
2020-11-02,37.64,37.64,36.14,36.58,5401003.0,WDC
2020-11-03,37.18,37.64,36.86,37.03,4316659.0,WDC
2020-11-04,37.36,37.48,36.25,37.06,4179872.0,WDC
2020-11-05,37.3,38.79,37.28,38.7,4546694.0,WDC
2020-11-06,38.85,39.62,38.65,39.36,3048502.0,WDC
2020-11-09,41.05,42.51,40.71,41.03,5957574.0,WDC
2020-11-10,40.95,41.45,40.46,40.82,3961671.0,WDC
2020-11-11,41.22,41.48,39.91,40.15,3642383.0,WDC
2020-11-12,39.83,40.01,38.51,38.86,4068725.0,WDC
2020-11-13,39.35,41.12,39.2,41.02,4985142.0,WDC
2020-11-16,42.19,43.14,41.74,43.13,5560313.0,WDC
2020-11-17,42.57,42.72,41.71,42.27,3662032.0,WDC
2020-11-18,42.37,42.98,42.02,42.04,3907046.0,WDC
2020-11-19,41.69,42.22,41.35,42.16,2612719.0,WDC
2020-11-20,42.13,42.71,41.95,41.97,2584352.0,WDC
2020-11-23,42.33,44.29,42.16,44.03,5795055.0,WDC
2020-11-24,44.64,45.5,44.2,45.39,4534588.0,WDC
2020-11-25,45.06,45.18,44.0,44.81,3207727.0,WDC
2020-11-27,44.84,45.77,44.84,45.4,2118507.0,WDC
2020-11-30,45.52,46.09,44.29,44.43,4834136.0,WDC
2020-12-01,45.02,47.67,44.91,46.82,6727428.0,WDC
2020-12-02,46.71,47.47,46.48,47.27,4515969.0,WDC
2020-12-03,47.67,48.56,47.19,48.03,4704588.0,WDC
2020-12-04,48.55,51.37,48.46,51.3,6454364.0,WDC
2020-12-07,51.49,52.04,50.5,50.69,4720829.0,WDC
2020-12-08,50.36,52.01,50.32,51.97,3601833.0,WDC
2020-12-09,52.15,52.76,50.15,50.65,4666266.0,WDC
2020-12-10,49.54,51.51,49.46,51.16,3740601.0,WDC
2020-12-11,50.23,51.26,50.11,50.64,3134564.0,WDC
2020-12-14,51.35,51.94,50.59,50.69,3596360.0,WDC
2020-12-15,51.73,53.14,51.43,53.13,4891682.0,WDC
2020-12-16,53.25,53.49,52.41,52.57,2985225.0,WDC
2020-12-17,52.9,53.06,52.41,53.01,2997471.0,WDC
2020-12-18,53.19,54.14,52.51,52.74,6978013.0,WDC
2020-12-21,51.17,52.01,51.0,51.76,3817443.0,WDC
2020-12-22,51.76,51.94,49.23,49.27,4115432.0,WDC
2020-12-23,49.5,50.15,48.96,49.48,2685488.0,WDC
2020-12-24,49.86,49.93,48.9,49.47,1224521.0,WDC
2020-12-28,50.14,50.52,49.18,49.61,2763401.0,WDC
2020-12-29,50.19,50.19,47.78,47.84,4622375.0,WDC
2020-12-30,47.83,49.84,47.83,49.08,3965382.0,WDC
2020-12-31,49.45,55.5,49.36,54.94,15479810.0,WDC
2021-01-04,54.5,54.87,51.59,51.78,7496089.0,WDC
2021-01-05,52.21,53.56,52.2,52.61,3869985.0,WDC
2021-01-06,52.6,54.15,52.19,52.96,4521080.0,WDC
2021-01-07,53.65,54.94,53.46,54.29,4404521.0,WDC
2021-01-08,54.94,55.0,50.82,51.37,7544368.0,WDC
2021-01-11,50.4,51.75,50.16,51.11,3540138.0,WDC
2021-01-12,51.04,51.28,49.3,49.45,4926580.0,WDC
2021-01-13,49.04,49.3,48.17,49.02,6435153.0,WDC
2021-01-14,49.11,50.68,48.49,49.92,4606717.0,WDC
2021-01-15,49.74,51.67,49.53,50.76,5866794.0,WDC
2021-01-19,51.03,51.71,50.25,51.54,3607320.0,WDC
2021-01-20,52.13,52.47,50.93,51.37,2937487.0,WDC
2021-01-21,51.42,53.39,51.38,53.06,4356402.0,WDC
2021-01-22,51.63,51.91,49.71,50.26,5237347.0,WDC
2021-01-25,50.25,50.91,49.72,50.83,3260978.0,WDC
2021-01-26,51.34,52.15,51.04,51.61,3656701.0,WDC
2021-01-27,50.55,54.99,50.33,52.74,8690161.0,WDC
2021-01-28,53.1,53.43,51.62,52.2,6740324.0,WDC
2021-01-29,58.21,60.23,54.67,55.98,15496407.0,WDC
2021-02-01,56.54,57.51,55.98,57.14,4600306.0,WDC
2021-02-02,58.15,58.56,57.04,57.46,4025011.0,WDC
2021-02-03,57.53,58.26,56.77,57.25,3038709.0,WDC
2021-02-04,57.79,58.96,57.61,58.81,3299277.0,WDC
2021-02-05,59.06,59.84,58.79,59.29,3004263.0,WDC
2021-02-08,59.39,61.88,59.35,61.67,4603292.0,WDC
2021-02-09,61.91,62.16,60.93,61.24,2026600.0,WDC
2021-02-10,61.9,62.3,59.36,59.94,3625290.0,WDC
2021-02-11,62.31,64.29,61.62,63.51,7196249.0,WDC
2021-02-12,64.0,66.89,63.39,65.12,5551976.0,WDC
2021-02-16,67.55,67.83,64.9,66.21,6338076.0,WDC
2021-02-17,65.35,68.33,65.24,66.85,6015188.0,WDC
2021-02-18,66.03,69.35,65.96,68.26,6301906.0,WDC
2021-02-19,70.0,70.58,67.3,68.43,4516996.0,WDC
2021-02-22,67.3,69.04,67.3,67.41,3640143.0,WDC
2021-02-23,65.25,66.98,62.45,66.7,4413488.0,WDC
2021-02-24,67.67,70.63,66.86,70.08,6164295.0,WDC
2021-02-25,69.79,70.41,66.62,67.34,3773971.0,WDC
2021-02-26,67.75,69.87,66.99,68.08,4821071.0,WDC
2021-03-01,70.13,72.53,69.56,71.76,6586364.0,WDC
2021-03-02,71.51,72.25,69.03,69.09,4517028.0,WDC
2021-03-03,69.28,71.69,68.21,69.22,6443843.0,WDC
2021-03-04,69.0,69.17,62.21,63.04,9249150.0,WDC
2021-03-05,67.17,68.87,64.14,67.62,9199867.0,WDC
2021-03-08,69.51,70.72,68.34,68.41,6937452.0,WDC
2021-03-09,69.63,70.28,68.38,68.88,4914406.0,WDC
2021-03-10,69.06,69.45,66.04,66.13,5139756.0,WDC
2021-03-11,67.97,68.94,67.18,68.24,4344264.0,WDC
2021-03-12,67.55,69.05,67.06,68.02,2935905.0,WDC
2021-03-15,67.99,68.17,66.12,68.15,3449233.0,WDC
2021-03-16,69.29,71.39,68.88,69.32,5617010.0,WDC
2021-03-17,68.74,71.09,68.6,70.85,3307319.0,WDC
2021-03-18,70.08,71.75,68.38,68.72,4519009.0,WDC
2021-03-19,69.44,72.08,68.91,70.13,6868399.0,WDC
2021-03-22,70.55,71.01,69.32,69.88,3270912.0,WDC
2021-03-23,69.55,70.04,64.25,65.01,7028269.0,WDC
2021-03-24,65.86,66.45,63.1,63.21,4823857.0,WDC
2021-03-25,61.92,63.95,61.27,63.6,3517803.0,WDC
2021-03-26,65.02,66.88,64.4,66.83,3521680.0,WDC
2021-03-29,66.63,67.48,64.6,64.9,3636018.0,WDC
2021-03-30,64.77,65.43,63.97,65.01,2655511.0,WDC
2021-03-31,64.84,66.84,64.17,66.3,5078083.0,WDC
2021-04-01,69.96,71.14,68.83,70.92,7122235.0,WDC
2021-04-05,71.24,72.12,70.18,71.59,4692716.0,WDC
2021-04-06,70.43,72.56,70.25,72.37,4408918.0,WDC
2021-04-07,72.55,74.21,71.4,71.77,3603214.0,WDC
2021-04-08,72.76,73.3,71.35,72.49,2821227.0,WDC
2021-04-09,72.49,72.75,71.72,72.48,2352968.0,WDC
2021-04-12,72.23,72.29,70.73,70.98,2767260.0,WDC
2021-04-13,70.74,70.98,69.24,69.35,3592728.0,WDC
2021-04-14,68.93,69.98,68.15,68.24,2973968.0,WDC
2021-04-15,69.16,69.16,67.83,68.28,3443993.0,WDC
2021-04-16,68.87,70.05,68.4,68.44,3058769.0,WDC
2021-04-19,68.6,69.38,67.07,67.86,3518461.0,WDC
2021-04-20,67.89,68.35,66.98,67.53,2695508.0,WDC
2021-04-21,66.75,69.03,66.45,69.01,2940146.0,WDC
2021-04-22,69.04,69.08,65.49,65.81,4996445.0,WDC
2021-04-23,66.47,67.98,65.56,67.62,3109308.0,WDC
2021-04-26,68.52,71.54,68.45,70.96,5509322.0,WDC
2021-04-27,71.57,72.18,70.45,72.0,3485221.0,WDC
2021-04-28,71.98,72.37,69.74,70.15,5121634.0,WDC
2021-04-29,71.09,71.39,69.23,70.68,5773665.0,WDC
2021-04-30,72.64,74.25,69.29,70.18,11014980.0,WDC
2021-05-03,70.8,71.37,68.85,69.67,4739330.0,WDC
2021-05-04,68.95,69.02,65.46,66.83,6548693.0,WDC
2021-05-05,67.95,68.62,67.29,68.13,3360203.0,WDC
2021-05-06,68.13,69.23,67.41,69.16,3250920.0,WDC
2021-05-07,69.55,71.38,68.8,71.2,4205678.0,WDC
2021-05-10,71.29,71.36,68.13,68.17,4402569.0,WDC
2021-05-11,66.5,68.1,65.78,67.7,4803416.0,WDC
2021-05-12,66.53,66.92,63.64,63.93,4299448.0,WDC
2021-05-13,64.5,66.93,64.39,65.92,3225988.0,WDC
2021-05-14,67.41,71.77,66.57,71.42,7204450.0,WDC
2021-05-17,70.75,77.09,70.75,75.97,16960010.0,WDC
2021-05-18,76.77,77.02,72.67,72.76,7267342.0,WDC
2021-05-19,69.7,71.49,67.38,70.81,7162475.0,WDC
2021-05-20,72.64,72.91,70.43,72.5,5225236.0,WDC
2021-05-21,71.88,73.3,71.56,71.89,4838116.0,WDC
2021-05-24,72.37,74.25,72.02,73.46,3550935.0,WDC
2021-05-25,74.06,74.06,72.0,72.6,4063402.0,WDC
2021-05-26,73.16,74.61,72.66,74.31,3682776.0,WDC
2021-05-27,74.29,76.23,74.14,75.41,4215641.0,WDC
2021-05-28,75.3,75.66,74.44,74.78,2465248.0,WDC
2021-06-01,75.45,75.94,74.65,75.1,2031559.0,WDC
2021-06-02,75.67,77.42,75.21,76.15,3806453.0,WDC
2021-06-03,75.23,77.21,75.22,76.33,2935670.0,WDC
2021-06-04,76.93,77.74,76.41,76.72,2612711.0,WDC
2021-06-07,76.49,76.69,75.32,75.68,2121436.0,WDC
2021-06-08,76.7,77.02,74.28,75.25,4136370.0,WDC
2021-06-09,75.25,75.49,73.8,74.41,2229148.0,WDC
2021-06-10,74.56,74.9,72.98,73.11,2787977.0,WDC
2021-06-11,75.19,75.9,73.86,74.33,3244002.0,WDC
2021-06-14,74.77,75.06,73.67,74.26,2556900.0,WDC
2021-06-15,74.26,75.27,73.97,74.47,1964055.0,WDC
2021-06-16,74.03,74.35,72.16,72.82,3334550.0,WDC
2021-06-17,72.25,73.01,69.76,70.32,4917875.0,WDC
2021-06-18,69.5,69.62,67.93,69.02,4904291.0,WDC
2021-06-21,69.05,69.36,67.92,68.75,3142457.0,WDC
2021-06-22,68.09,68.38,67.09,68.01,3332692.0,WDC
2021-06-23,68.14,70.08,68.14,68.79,2926383.0,WDC
2021-06-24,69.73,69.93,68.48,69.34,3195498.0,WDC
2021-06-25,69.51,70.78,69.3,70.3,2911967.0,WDC
2021-06-28,71.04,71.1,68.86,69.54,2968596.0,WDC
2021-06-29,69.9,70.84,68.97,70.2,3026055.0,WDC
2021-06-30,70.55,71.69,69.84,70.72,3052426.0,WDC
2021-07-01,71.1,71.47,70.15,70.41,2912252.0,WDC
2021-07-02,70.88,70.88,68.99,69.76,2703652.0,WDC
2021-07-06,69.76,70.0,67.8,68.7,3037489.0,WDC
2021-07-07,69.06,69.72,67.81,68.88,2556149.0,WDC
2021-07-08,66.32,68.13,65.81,67.37,2823643.0,WDC
2021-07-09,67.79,69.91,67.76,69.72,3029836.0,WDC
2021-07-12,69.91,70.66,69.27,70.44,3027474.0,WDC
2021-07-13,69.85,70.53,69.04,69.63,2522335.0,WDC
2021-07-14,70.93,71.7,69.17,69.56,3244567.0,WDC
2021-07-15,69.26,69.47,66.21,66.46,4710068.0,WDC
2021-07-16,66.39,66.85,63.48,63.75,4021407.0,WDC
2021-07-19,62.45,62.86,61.66,62.54,4076370.0,WDC
2021-07-20,62.35,64.39,61.91,64.19,3562237.0,WDC
2021-07-21,64.0,64.73,61.05,64.0,6670895.0,WDC
2021-07-22,63.95,63.95,61.82,62.6,4228285.0,WDC
2021-07-23,63.0,63.41,62.03,63.3,2709852.0,WDC
2021-07-26,63.27,65.0,63.1,63.82,2203828.0,WDC
2021-07-27,62.75,63.19,60.44,61.91,3926712.0,WDC
2021-07-28,62.04,63.72,62.04,63.07,2674135.0,WDC
2021-07-29,63.52,64.75,63.06,64.01,2611275.0,WDC
2021-07-30,63.23,64.93,63.13,64.48,2427471.0,WDC
2021-08-02,65.16,66.32,64.11,64.24,2640391.0,WDC
2021-08-03,64.55,65.79,63.45,65.69,2947694.0,WDC
2021-08-04,64.75,65.75,64.39,64.49,5004971.0,WDC
2021-08-05,64.42,66.83,64.17,66.62,6486998.0,WDC
2021-08-06,67.13,68.39,66.39,68.31,4474267.0,WDC
2021-08-09,68.33,68.34,66.32,67.16,3963312.0,WDC
2021-08-10,66.88,67.03,64.85,65.05,7169333.0,WDC
2021-08-11,65.21,66.46,64.61,66.27,5061020.0,WDC
2021-08-12,64.87,64.87,60.25,61.93,11757592.0,WDC
2021-08-13,61.88,63.64,61.82,62.7,4963994.0,WDC
2021-08-16,61.8,63.09,61.23,61.4,3520080.0,WDC
2021-08-17,60.66,61.9,59.9,60.69,3689629.0,WDC
2021-08-18,60.89,62.21,60.52,60.56,3047725.0,WDC
2021-08-19,60.22,60.5,58.86,59.12,4493012.0,WDC
2021-08-20,59.35,59.78,58.58,59.59,3064838.0,WDC
2021-08-23,60.28,62.06,59.8,61.83,2642943.0,WDC
2021-08-24,61.51,61.64,58.8,60.31,5939437.0,WDC
2021-08-25,60.58,69.54,60.42,65.05,17780043.0,WDC
2021-08-26,65.74,65.84,61.71,62.12,7217473.0,WDC
2021-08-27,61.54,63.71,61.48,62.79,3401590.0,WDC
2021-08-30,63.2,63.37,61.32,61.62,2921352.0,WDC
2021-08-31,61.83,63.76,61.36,62.75,3870303.0,WDC
2021-09-01,63.15,63.16,60.54,60.59,5223145.0,WDC
2021-09-02,60.6,61.53,59.7,61.19,4389560.0,WDC
2021-09-03,61.58,62.1,60.36,60.96,2636428.0,WDC
2021-09-07,60.26,61.3,59.82,59.95,2691438.0,WDC
2021-09-08,59.48,59.48,56.87,57.63,5273031.0,WDC
2021-09-09,57.25,59.01,56.78,58.29,4804080.0,WDC
2021-09-10,58.95,59.31,57.41,57.52,2481313.0,WDC
2021-09-13,57.94,58.71,57.52,58.06,2431642.0,WDC
2021-09-14,58.07,58.25,56.88,57.09,2647144.0,WDC
2021-09-15,56.81,58.37,56.81,57.81,3878516.0,WDC
2021-09-16,57.6,58.35,57.33,57.83,2328683.0,WDC
2021-09-17,57.42,57.85,56.98,57.47,3626702.0,WDC
2021-09-20,55.97,56.6,55.15,56.17,3423054.0,WDC
2021-09-21,56.4,56.8,55.02,55.02,2808017.0,WDC
2021-09-22,55.74,56.6,55.29,56.13,2208650.0,WDC
2021-09-23,56.28,57.34,55.28,57.04,2378040.0,WDC
2021-09-24,56.64,57.69,56.17,57.49,1841408.0,WDC
2021-09-27,57.35,59.39,57.16,58.61,2531235.0,WDC
2021-09-28,58.25,58.64,57.21,57.87,2753043.0,WDC
2021-09-29,57.6,58.0,56.15,56.25,3661106.0,WDC
2021-09-30,56.81,57.05,55.96,55.99,2795773.0,WDC
2021-10-01,56.58,56.87,55.1,56.64,2144799.0,WDC
2021-10-04,56.47,57.4,56.11,56.5,2615847.0,WDC
2021-10-05,56.76,57.17,55.77,56.51,2324627.0,WDC
2021-10-06,55.39,56.32,54.66,55.98,3591665.0,WDC
2021-10-07,56.29,57.48,56.29,56.94,1957540.0,WDC
2021-10-08,57.35,57.43,56.07,56.14,1594288.0,WDC
2021-10-11,56.14,56.77,55.68,55.72,1526173.0,WDC
2021-10-12,55.74,55.9,53.16,53.75,4553692.0,WDC
2021-10-13,54.16,55.21,53.61,53.76,2944148.0,WDC
2021-10-14,54.4,56.61,54.07,56.1,3437368.0,WDC
2021-10-15,55.29,55.84,54.7,54.96,3398577.0,WDC
2021-10-18,54.71,55.45,54.11,54.95,1577928.0,WDC
2021-10-19,54.63,55.33,54.15,55.2,3881226.0,WDC
2021-10-20,54.42,56.33,54.11,55.96,3630138.0,WDC
2021-10-21,55.31,56.43,54.99,56.35,1968827.0,WDC
2021-10-22,57.01,58.47,56.1,56.6,3544202.0,WDC
2021-10-25,57.23,57.35,56.18,56.38,2051245.0,WDC
2021-10-26,56.57,56.75,55.85,55.87,2007814.0,WDC
2021-10-27,55.96,55.97,54.47,55.03,2433256.0,WDC
2021-10-28,55.41,56.89,55.39,56.83,4112574.0,WDC
2021-10-29,49.47,53.05,49.05,51.84,18240580.0,WDC
2021-11-01,51.7,54.35,51.68,53.73,4217727.0,WDC
2021-11-02,53.94,54.92,53.52,54.58,2994647.0,WDC
